Timestamp,Humidity,Temprature,Pressure
2018-02-08 18:20:03,63.7787590027,23.4205818176,0
2018-02-09 05:40:02,54.3123703003,27.7824249268,996.656738281
2018-02-09 05:50:02,49.020111084,30.4398498535,996.581054688
2018-02-09 06:00:02,44.4062652588,31.9976501465,996.421386719
2018-02-09 06:10:03,41.0550270081,32.8590240479,996.314697266
2018-02-09 06:20:02,39.1516952515,33.4088363647,996.117675781
2018-02-09 06:30:02,37.0944709778,33.7570495605,996.052734375
2018-02-09 06:40:02,36.0203132629,33.8853378296,996.025878906
2018-02-09 06:50:02,36.0862693787,34.160243988,995.87109375
2018-02-09 07:00:02,35.8161621094,34.160243988,995.581298828
2018-02-09 07:10:02,36.3469581604,34.1419181824,995.610595703
2018-02-09 07:20:02,36.0077514648,34.2702064514,995.433349609
2018-02-09 07:30:02,34.9744262695,34.3618431091,995.344726562
2018-02-09 07:40:02,35.4706726074,34.5634384155,995.084716797
2018-02-09 07:50:03,35.3827285767,34.6367492676,995.051513672
2018-02-09 08:00:02,34.8802032471,34.7833633423,994.854736328
2018-02-09 08:10:02,34.597530365,34.8566741943,994.706054688
2018-02-09 08:20:02,34.4970245361,34.9849624634,994.657226562
2018-02-09 08:30:02,34.1264076233,35.0949249268,994.411621094
2018-02-09 08:40:02,33.6395835876,35.2415428162,994.437988281
2018-02-09 08:50:02,34.2803077698,35.3881568909,994.291259766
2018-02-09 09:00:02,34.1264076233,35.3331756592,994.230712891
2018-02-09 09:10:02,34.3211364746,35.4431381226,994.190185547
2018-02-09 09:20:02,33.8123283386,35.4431381226,994.055664062
2018-02-09 09:30:02,34.0070571899,35.4064865112,993.931884766
2018-02-09 09:40:02,33.8908462524,35.4797935486,993.666015625
2018-02-09 09:50:02,33.7275238037,35.4614639282,993.6484375
2018-02-09 10:00:02,33.548500061,35.8829879761,993.607666016
2018-02-09 10:10:02,33.1590385437,36.0662612915,993.428222656
2018-02-09 10:20:02,32.8418197632,36.2861862183,993.465820312
2018-02-09 10:30:02,31.8493232727,36.3045120239,993.559814453
2018-02-09 10:40:02,31.8461818695,36.3778190613,993.596923828
2018-02-09 10:50:02,31.2431488037,36.506111145,993.560058594
2018-02-09 11:00:02,31.5415248871,36.2678565979,993.607910156
2018-02-09 11:10:02,31.8116340637,36.3778190613,993.500976562
2018-02-09 11:20:02,32.3455696106,36.1762237549,993.416992188
2018-02-09 11:30:03,32.7256088257,36.2312011719,993.414550781
2018-02-09 11:40:02,32.785282135,36.2312011719,993.366455078
2018-02-09 11:50:02,32.9454650879,36.2128753662,993.552490234
2018-02-09 12:00:02,33.4071617126,36.2312011719,993.5703125
2018-02-09 12:10:03,33.6144561768,36.2678565979,993.729003906
2018-02-09 12:20:02,32.8638038635,36.2678565979,993.66796875
2018-02-09 12:30:02,33.5359344482,36.1945495605,993.937744141
2018-02-09 12:40:02,33.721244812,36.2128753662,994.093261719
2018-02-09 12:50:02,33.8877067566,36.2312011719,993.912109375
2018-02-09 13:00:02,34.0478897095,36.2128753662,994.0859375
2018-02-09 13:10:02,34.3022918701,36.1945495605,994.116210938
2018-02-09 13:20:03,34.1138458252,36.2678565979,994.153320312
2018-02-09 13:30:02,33.5987510681,36.1762237549,994.181884766
2018-02-09 13:40:02,34.1829414368,36.2128753662,994.445556641
2018-02-09 13:50:02,33.834312439,36.1212387085,994.391113281
2018-02-09 14:00:02,34.4561920166,36.1395683289,994.5546875
2018-02-09 14:10:02,34.0384674072,36.1395683289,994.696289062
2018-02-09 14:20:02,33.9348182678,36.1762237549,994.678710938
2018-02-09 14:30:02,34.6100921631,36.0479316711,994.878662109
2018-02-09 14:40:03,35.4769554138,35.6997184753,994.901367188
2018-02-09 14:50:02,35.3418998718,35.5164489746,995.023925781
2018-02-09 15:00:02,35.4549674988,35.4797935486,995.092041016
2018-02-09 15:10:02,35.7690505981,35.589756012,995.21484375
